,time,city,site,aqi,level,primarypollutant,pm25,pm10,co,no2,ozone1hour,ozone8hour,so2
0,2018-02-01 18:00:00,上海,青浦淀山湖,134,轻度污染,细颗粒物(PM2.5),102,,1.4,86,52,71,20
1,2018-02-01 19:00:00,上海,青浦淀山湖,185,中度污染,细颗粒物(PM2.5),139,,1.6,101,34,68,19
2,2018-02-01 20:00:00,上海,青浦淀山湖,200,中度污染,细颗粒物(PM2.5),150,,1.5,105,24,64,18
3,2018-02-01 21:00:00,上海,青浦淀山湖,193,中度污染,细颗粒物(PM2.5),145,,1.5,114,12,55,18
4,2018-02-01 22:00:00,上海,青浦淀山湖,193,中度污染,细颗粒物(PM2.5),145,,1.6,119,6,46,17
5,2018-02-01 23:00:00,上海,青浦淀山湖,188,中度污染,细颗粒物(PM2.5),141,,1.6,110,6,36,17
6,2018-02-02 00:00:00,上海,青浦淀山湖,186,中度污染,细颗粒物(PM2.5),140,,1.6,110,7,26,17
7,2018-02-02 01:00:00,上海,青浦淀山湖,179,中度污染,细颗粒物(PM2.5),135,,1.6,109,6,6,15
8,2018-02-02 02:00:00,上海,青浦淀山湖,180,中度污染,细颗粒物(PM2.5),136,,1.8,118,6,6,15
9,2018-02-02 03:00:00,上海,青浦淀山湖,193,中度污染,细颗粒物(PM2.5),145,,1.8,122,5,6,16
10,2018-02-02 04:00:00,上海,青浦淀山湖,193,中度污染,细颗粒物(PM2.5),145,,1.9,121,6,6,19
11,2018-02-02 05:00:00,上海,青浦淀山湖,208,重度污染,细颗粒物(PM2.5),158,,2.0,122,6,6,22
12,2018-02-02 07:00:00,上海,青浦淀山湖,203,重度污染,细颗粒物(PM2.5),153,,1.9,118,6,6,21
13,2018-02-02 08:00:00,上海,青浦淀山湖,195,中度污染,细颗粒物(PM2.5),146,,2.0,114,8,6,22
14,2018-02-02 13:00:00,上海,青浦淀山湖,215,重度污染,细颗粒物(PM2.5),165,,1.5,70,90,26,32
15,2018-02-02 14:00:00,上海,青浦淀山湖,190,中度污染,细颗粒物(PM2.5),143,,1.5,75,86,36,31
16,2018-02-02 16:00:00,上海,青浦淀山湖,189,中度污染,细颗粒物(PM2.5),142,159,1.7,84,85,54,30
17,2018-02-02 17:00:00,上海,青浦淀山湖,135,轻度污染,细颗粒物(PM2.5),103,112,1.0,57,111,67,24
18,2018-02-02 18:00:00,上海,青浦淀山湖,132,轻度污染,细颗粒物(PM2.5),100,111,1.4,79,79,75,24
19,2018-02-02 19:00:00,上海,青浦淀山湖,147,轻度污染,细颗粒物(PM2.5),112,113,1.0,58,75,82,22
20,2018-02-02 20:00:00,上海,青浦淀山湖,129,轻度污染,细颗粒物(PM2.5),98,109,1.0,62,56,83,25
21,2018-02-02 21:00:00,上海,青浦淀山湖,137,轻度污染,细颗粒物(PM2.5),104,115,1.1,61,51,78,24
22,2018-02-02 22:00:00,上海,青浦淀山湖,138,轻度污染,细颗粒物(PM2.5),105,131,1.1,44,52,74,18
23,2018-02-02 23:00:00,上海,青浦淀山湖,104,轻度污染,细颗粒物(PM2.5),78,114,0.9,29,66,72,14
24,2018-02-03 00:00:00,上海,青浦淀山湖,82,良,细颗粒物(PM2.5),60,98,0.9,33,57,68,15
25,2018-02-03 01:00:00,上海,青浦淀山湖,79,良,细颗粒物(PM2.5),58,95,0.8,30,55,55,15
26,2018-02-03 02:00:00,上海,青浦淀山湖,79,良,细颗粒物(PM2.5),58,87,0.8,28,53,54,14
27,2018-02-03 03:00:00,上海,青浦淀山湖,77,良,细颗粒物(PM2.5),56,80,0.8,25,53,54,13
28,2018-02-03 04:00:00,上海,青浦淀山湖,68,良,细颗粒物(PM2.5),49,69,0.8,20,60,55,12
29,2018-02-03 05:00:00,上海,青浦淀山湖,63,良,细颗粒物(PM2.5),45,60,0.8,20,60,56,13
30,2018-02-03 06:00:00,上海,青浦淀山湖,57,良,细颗粒物(PM2.5),40,52,0.7,20,60,57,12
31,2018-02-03 07:00:00,上海,青浦淀山湖,49,优,细颗粒物(PM2.5),34,45,0.7,20,57,57,11
32,2018-02-03 08:00:00,上海,青浦淀山湖,42,优,细颗粒物(PM2.5),29,40,0.7,18,60,57,11
33,2018-02-03 09:00:00,上海,青浦淀山湖,42,优,细颗粒物(PM2.5),29,37,0.9,22,57,58,15
34,2018-02-03 10:00:00,上海,青浦淀山湖,53,良,细颗粒物(PM2.5),37,43,0.9,23,60,58,16
35,2018-02-03 11:00:00,上海,青浦淀山湖,49,优,细颗粒物(PM2.5),34,42,0.7,21,64,60,14
36,2018-02-03 12:00:00,上海,青浦淀山湖,46,优,细颗粒物(PM2.5),32,43,0.6,20,69,61,12
37,2018-02-03 13:00:00,上海,青浦淀山湖,45,优,细颗粒物(PM2.5),31,43,0.7,22,69,62,12
38,2018-02-03 14:00:00,上海,青浦淀山湖,52,良,细颗粒物(PM2.5),36,48,0.9,25,69,63,14
39,2018-02-03 15:00:00,上海,青浦淀山湖,52,良,颗粒物(PM10)细颗粒物(PM2.5),36,53,1.0,28,68,64,15
40,2018-02-03 16:00:00,上海,青浦淀山湖,55,良,细颗粒物(PM2.5),39,58,1.0,31,67,65,15
41,2018-02-03 17:00:00,上海,青浦淀山湖,57,良,细颗粒物(PM2.5),40,59,1.0,34,64,66,14
42,2018-02-03 18:00:00,上海,青浦淀山湖,63,良,细颗粒物(PM2.5),45,61,0.8,32,64,67,11
43,2018-02-03 19:00:00,上海,青浦淀山湖,57,良,细颗粒物(PM2.5),40,56,0.7,29,62,66,9
44,2018-02-03 20:00:00,上海,青浦淀山湖,59,良,细颗粒物(PM2.5),42,51,0.7,27,61,66,8
45,2018-02-03 21:00:00,上海,青浦淀山湖,57,良,细颗粒物(PM2.5),40,50,0.6,29,55,64,9
46,2018-02-03 22:00:00,上海,青浦淀山湖,50,优,细颗粒物(PM2.5),35,45,0.5,26,61,63,9
47,2018-02-03 23:00:00,上海,青浦淀山湖,48,优,细颗粒物(PM2.5),33,39,0.5,22,70,63,10
48,2018-02-04 00:00:00,上海,青浦淀山湖,39,优,细颗粒物(PM2.5),27,38,0.6,25,64,63,11
49,2018-02-04 01:00:00,上海,青浦淀山湖,46,优,细颗粒物(PM2.5),32,37,0.6,22,66,66,13
50,2018-02-04 02:00:00,上海,青浦淀山湖,49,优,细颗粒物(PM2.5),34,36,0.7,27,58,62,14
51,2018-02-04 03:00:00,上海,青浦淀山湖,58,良,细颗粒物(PM2.5),41,41,0.8,37,45,56,17
52,2018-02-04 04:00:00,上海,青浦淀山湖,62,良,细颗粒物(PM2.5),44,41,0.9,39,44,53,18
53,2018-02-04 05:00:00,上海,青浦淀山湖,60,良,细颗粒物(PM2.5),43,44,0.8,36,43,51,16
54,2018-02-04 06:00:00,上海,青浦淀山湖,62,良,细颗粒物(PM2.5),44,46,1.1,41,35,48,22
55,2018-02-04 07:00:00,上海,青浦淀山湖,68,良,细颗粒物(PM2.5),49,56,1.1,45,31,46,26
56,2018-02-04 08:00:00,上海,青浦淀山湖,73,良,细颗粒物(PM2.5),53,63,0.9,42,34,44,22
57,2018-02-04 09:00:00,上海,青浦淀山湖,88,良,细颗粒物(PM2.5),65,67,1.0,38,44,42,26
58,2018-02-04 10:00:00,上海,青浦淀山湖,89,良,细颗粒物(PM2.5),66,66,1.1,39,51,41,31
59,2018-02-04 11:00:00,上海,青浦淀山湖,87,良,细颗粒物(PM2.5),64,70,1.0,35,62,43,28
60,2018-02-04 12:00:00,上海,青浦淀山湖,78,良,细颗粒物(PM2.5),57,68,0.7,26,75,47,21
61,2018-02-04 13:00:00,上海,青浦淀山湖,65,良,细颗粒物(PM2.5),47,63,0.7,26,80,52,21
62,2018-02-04 14:00:00,上海,青浦淀山湖,74,良,细颗粒物(PM2.5),54,65,0.7,29,80,57,20
63,2018-02-04 15:00:00,上海,青浦淀山湖,75,良,细颗粒物(PM2.5),55,68,0.8,34,78,63,20
64,2018-02-04 16:00:00,上海,青浦淀山湖,75,良,细颗粒物(PM2.5),55,74,0.8,38,76,68,20
65,2018-02-04 17:00:00,上海,青浦淀山湖,68,良,细颗粒物(PM2.5),49,69,0.7,31,80,73,18
66,2018-02-04 18:00:00,上海,青浦淀山湖,59,良,细颗粒物(PM2.5),42,60,0.7,30,78,76,16
67,2018-02-04 19:00:00,上海,青浦淀山湖,65,良,细颗粒物(PM2.5),47,60,0.7,30,75,78,15
68,2018-02-04 20:00:00,上海,青浦淀山湖,67,良,细颗粒物(PM2.5),48,62,0.7,35,66,77,15
69,2018-02-04 21:00:00,上海,青浦淀山湖,78,良,细颗粒物(PM2.5),57,62,0.8,32,67,75,16
70,2018-02-04 22:00:00,上海,青浦淀山湖,67,良,细颗粒物(PM2.5),48,54,0.7,30,64,73,13
71,2018-02-04 23:00:00,上海,青浦淀山湖,59,良,细颗粒物(PM2.5),42,44,0.6,30,62,71,12
72,2018-02-05 00:00:00,上海,青浦淀山湖,59,良,细颗粒物(PM2.5),42,44,0.6,32,57,69,13
73,2018-02-05 01:00:00,上海,青浦淀山湖,62,良,细颗粒物(PM2.5),44,44,0.7,33,52,52,13
74,2018-02-05 02:00:00,上海,青浦淀山湖,64,良,细颗粒物(PM2.5),46,46,0.7,37,50,51,14
75,2018-02-05 03:00:00,上海,青浦淀山湖,67,良,细颗粒物(PM2.5),48,51,0.7,42,43,48,16
76,2018-02-05 04:00:00,上海,青浦淀山湖,68,良,细颗粒物(PM2.5),49,51,0.7,42,42,47,18
77,2018-02-05 05:00:00,上海,青浦淀山湖,69,良,细颗粒物(PM2.5),50,55,0.9,67,20,41,22
78,2018-02-05 06:00:00,上海,青浦淀山湖,73,良,细颗粒物(PM2.5),53,62,0.9,69,16,37,20
79,2018-02-05 07:00:00,上海,青浦淀山湖,77,良,细颗粒物(PM2.5),56,69,0.9,63,17,34,25
80,2018-02-05 08:00:00,上海,青浦淀山湖,93,良,细颗粒物(PM2.5),69,79,1.1,69,16,32,24
81,2018-02-05 09:00:00,上海,青浦淀山湖,98,良,细颗粒物(PM2.5),73,85,1.2,56,28,29,23
82,2018-02-05 10:00:00,上海,青浦淀山湖,100,良,细颗粒物(PM2.5),75,84,1.1,47,44,28,27
83,2018-02-05 11:00:00,上海,青浦淀山湖,94,良,细颗粒物(PM2.5),70,81,1.1,41,59,30,25
84,2018-02-05 12:00:00,上海,青浦淀山湖,88,良,细颗粒物(PM2.5),65,80,1.0,40,65,33,21
85,2018-02-05 13:00:00,上海,青浦淀山湖,85,良,细颗粒物(PM2.5),63,78,0.9,35,77,40,20
86,2018-02-05 14:00:00,上海,青浦淀山湖,85,良,细颗粒物(PM2.5),63,76,0.8,33,84,49,19
87,2018-02-05 18:00:00,上海,青浦淀山湖,88,良,细颗粒物(PM2.5),65,75,0.8,35,90,82,18
88,2018-02-05 19:00:00,上海,青浦淀山湖,87,良,细颗粒物(PM2.5),64,74,0.8,51,65,83,17
89,2018-02-05 20:00:00,上海,青浦淀山湖,89,良,细颗粒物(PM2.5),66,77,0.8,76,33,79,18
90,2018-02-05 21:00:00,上海,青浦淀山湖,98,良,细颗粒物(PM2.5),73,82,0.9,64,42,74,19
91,2018-02-05 22:00:00,上海,青浦淀山湖,100,良,细颗粒物(PM2.5),75,83,0.9,82,25,67,19
92,2018-02-05 23:00:00,上海,青浦淀山湖,89,良,细颗粒物(PM2.5),66,72,0.8,71,32,60,17
93,2018-02-06 00:00:00,上海,青浦淀山湖,83,良,细颗粒物(PM2.5),61,63,0.9,67,34,52,18
94,2018-02-06 01:00:00,上海,青浦淀山湖,82,良,细颗粒物(PM2.5),60,64,0.8,53,44,44,19
95,2018-02-06 02:00:00,上海,青浦淀山湖,87,良,细颗粒物(PM2.5),64,64,1.0,73,26,35,21
96,2018-02-06 03:00:00,上海,青浦淀山湖,98,良,细颗粒物(PM2.5),73,78,1.2,88,12,27,25
97,2018-02-06 04:00:00,上海,青浦淀山湖,107,轻度污染,细颗粒物(PM2.5),80,87,1.1,70,22,26,20
98,2018-02-06 05:00:00,上海,青浦淀山湖,98,良,细颗粒物(PM2.5),73,73,0.9,50,36,28,16
99,2018-02-06 06:00:00,上海,青浦淀山湖,82,良,细颗粒物(PM2.5),60,61,0.8,36,47,31,14
100,2018-02-06 07:00:00,上海,青浦淀山湖,69,良,细颗粒物(PM2.5),50,51,0.8,35,45,33,14
101,2018-02-06 08:00:00,上海,青浦淀山湖,65,良,细颗粒物(PM2.5),47,51,0.6,28,54,36,14
102,2018-02-06 09:00:00,上海,青浦淀山湖,45,优,细颗粒物(PM2.5),31,51,0.5,18,67,39,13
103,2018-02-06 10:00:00,上海,青浦淀山湖,35,优,细颗粒物(PM2.5),24,26,0.5,20,68,44,12
104,2018-02-06 11:00:00,上海,青浦淀山湖,45,优,细颗粒物(PM2.5),31,37,0.6,29,61,50,15
105,2018-02-06 12:00:00,上海,青浦淀山湖,45,优,细颗粒物(PM2.5),31,42,0.7,26,69,56,15
106,2018-02-06 15:00:00,上海,青浦淀山湖,46,优,细颗粒物(PM2.5),32,36,0.5,22,83,70,12
107,2018-02-06 16:00:00,上海,青浦淀山湖,29,优,细颗粒物(PM2.5),20,27,0.5,23,81,74,11
108,2018-02-06 17:00:00,上海,青浦淀山湖,40,优,细颗粒物(PM2.5),28,31,0.7,29,74,74,14
109,2018-02-06 18:00:00,上海,青浦淀山湖,48,优,细颗粒物(PM2.5),33,38,0.7,36,65,74,14
110,2018-02-06 19:00:00,上海,青浦淀山湖,36,优,细颗粒物(PM2.5),25,31,0.7,32,62,74,10
111,2018-02-06 20:00:00,上海,青浦淀山湖,40,优,细颗粒物(PM2.5),26,40,0.6,68,22,68,12
112,2018-02-06 21:00:00,上海,青浦淀山湖,52,良,颗粒物(PM10),32,53,0.6,83,5,59,11
113,2018-02-06 22:00:00,上海,青浦淀山湖,55,良,颗粒物(PM10),37,60,0.7,81,7,50,11
114,2018-02-06 23:00:00,上海,青浦淀山湖,55,良,颗粒物(PM10),38,59,0.6,76,6,40,10
115,2018-02-07 00:00:00,上海,青浦淀山湖,50,优,颗粒物(PM10),30,50,0.7,74,5,31,9
116,2018-02-07 01:00:00,上海,青浦淀山湖,45,优,颗粒物(PM10),29,45,0.7,69,5,5,10
117,2018-02-07 02:00:00,上海,青浦淀山湖,49,优,颗粒物(PM10),34,41,0.7,69,4,4,10
118,2018-02-07 03:00:00,上海,青浦淀山湖,43,优,颗粒物(PM10),30,35,0.7,65,4,4,9
119,2018-02-07 04:00:00,上海,青浦淀山湖,38,优,颗粒物(PM10),26,34,0.7,57,4,4,8
120,2018-02-07 05:00:00,上海,青浦淀山湖,42,优,颗粒物(PM10),29,33,0.6,59,4,4,9
121,2018-02-07 06:00:00,上海,青浦淀山湖,40,优,颗粒物(PM10),28,33,0.6,58,4,4,8
122,2018-02-07 07:00:00,上海,青浦淀山湖,45,优,颗粒物(PM10),31,39,0.6,56,4,4,8
123,2018-02-07 08:00:00,上海,青浦淀山湖,50,优,颗粒物(PM10),35,35,0.6,57,7,4,9
124,2018-02-07 09:00:00,上海,青浦淀山湖,50,优,颗粒物(PM10),35,35,0.6,56,15,6,11
125,2018-02-07 10:00:00,上海,青浦淀山湖,40,优,颗粒物(PM10),28,33,0.6,49,35,10,10
126,2018-02-07 11:00:00,上海,青浦淀山湖,32,优,颗粒物(PM10),22,24,0.5,35,58,16,10
127,2018-02-07 19:00:00,上海,青浦淀山湖,102,轻度污染,细颗粒物(PM2.5),76,81,0.9,77,28,69,13
128,2018-02-07 20:00:00,上海,青浦淀山湖,102,轻度污染,细颗粒物(PM2.5),76,80,1.0,80,20,64,13
129,2018-02-07 21:00:00,上海,青浦淀山湖,103,轻度污染,细颗粒物(PM2.5),77,78,1.0,80,17,56,13
130,2018-02-07 22:00:00,上海,青浦淀山湖,98,良,细颗粒物(PM2.5),73,73,1.0,85,9,47,13
131,2018-02-07 23:00:00,上海,青浦淀山湖,98,良,细颗粒物(PM2.5),73,73,1.0,89,7,36,13
132,2018-02-08 01:00:00,上海,青浦淀山湖,120,轻度污染,细颗粒物(PM2.5),91,92,1.1,93,6,6,18
133,2018-02-08 02:00:00,上海,青浦淀山湖,124,轻度污染,细颗粒物(PM2.5),94,104,1.2,92,5,6,19
134,2018-02-08 03:00:00,上海,青浦淀山湖,128,轻度污染,细颗粒物(PM2.5),97,104,1.3,83,8,6,19
135,2018-02-08 04:00:00,上海,青浦淀山湖,155,中度污染,细颗粒物(PM2.5),118,119,1.4,84,7,6,22
136,2018-02-08 05:00:00,上海,青浦淀山湖,170,中度污染,细颗粒物(PM2.5),129,119,1.6,64,17,9,21
137,2018-02-08 06:00:00,上海,青浦淀山湖,169,中度污染,细颗粒物(PM2.5),128,119,1.5,57,17,10,21
138,2018-02-08 07:00:00,上海,青浦淀山湖,160,中度污染,细颗粒物(PM2.5),122,119,1.4,50,18,11,18
139,2018-02-08 08:00:00,上海,青浦淀山湖,155,中度污染,细颗粒物(PM2.5),118,119,1.4,48,18,12,18
140,2018-02-08 09:00:00,上海,青浦淀山湖,165,中度污染,细颗粒物(PM2.5),125,119,1.3,42,28,15,17
141,2018-02-08 10:00:00,上海,青浦淀山湖,170,中度污染,细颗粒物(PM2.5),129,119,1.3,43,36,19,17
142,2018-02-08 14:00:00,上海,青浦淀山湖,143,轻度污染,细颗粒物(PM2.5),109,119,1.4,40,87,47,21
143,2018-02-08 17:00:00,上海,青浦淀山湖,124,轻度污染,细颗粒物(PM2.5),94,119,1.2,47,87,73,18
144,2018-02-08 18:00:00,上海,青浦淀山湖,118,轻度污染,细颗粒物(PM2.5),89,119,1.2,60,69,77,18
145,2018-02-08 19:00:00,上海,青浦淀山湖,123,轻度污染,细颗粒物(PM2.5),93,119,1.4,88,35,76,19
146,2018-02-08 20:00:00,上海,青浦淀山湖,127,轻度污染,细颗粒物(PM2.5),96,106,1.4,88,25,71,16
147,2018-02-08 21:00:00,上海,青浦淀山湖,153,中度污染,细颗粒物(PM2.5),117,126,1.2,59,51,68,12
148,2018-02-08 22:00:00,上海,青浦淀山湖,153,中度污染,细颗粒物(PM2.5),117,126,1.0,47,65,65,13
149,2018-02-08 23:00:00,上海,青浦淀山湖,128,轻度污染,细颗粒物(PM2.5),97,126,1.0,41,71,62,12
150,2018-02-09 00:00:00,上海,青浦淀山湖,119,轻度污染,细颗粒物(PM2.5),90,126,1.0,35,75,60,12
151,2018-02-09 01:00:00,上海,青浦淀山湖,119,轻度污染,细颗粒物(PM2.5),90,126,1.0,40,65,65,11
152,2018-02-09 02:00:00,上海,青浦淀山湖,117,轻度污染,细颗粒物(PM2.5),88,126,1.0,37,64,64,11
153,2018-02-09 03:00:00,上海,青浦淀山湖,117,轻度污染,细颗粒物(PM2.5),88,126,1.0,39,57,62,11
154,2018-02-09 04:00:00,上海,青浦淀山湖,115,轻度污染,细颗粒物(PM2.5),87,126,0.9,40,53,60,11
155,2018-02-09 05:00:00,上海,青浦淀山湖,114,轻度污染,细颗粒物(PM2.5),86,126,0.9,40,53,58,11
156,2018-02-09 06:00:00,上海,青浦淀山湖,108,轻度污染,细颗粒物(PM2.5),81,126,0.9,40,52,57,11
157,2018-02-09 07:00:00,上海,青浦淀山湖,102,轻度污染,细颗粒物(PM2.5),76,126,0.9,39,52,57,12
158,2018-02-09 08:00:00,上海,青浦淀山湖,113,轻度污染,细颗粒物(PM2.5),85,126,1.0,52,41,55,14
159,2018-02-09 09:00:00,上海,青浦淀山湖,119,轻度污染,细颗粒物(PM2.5),90,126,1.1,52,45,52,16
160,2018-02-09 10:00:00,上海,青浦淀山湖,119,轻度污染,细颗粒物(PM2.5),90,126,1.0,43,67,52,17
161,2018-02-09 12:00:00,上海,青浦淀山湖,105,轻度污染,细颗粒物(PM2.5),79,86,1.0,36,88,61,17
162,2018-02-09 13:00:00,上海,青浦淀山湖,105,轻度污染,细颗粒物(PM2.5),79,86,0.8,31,88,62,14
163,2018-02-09 14:00:00,上海,青浦淀山湖,102,轻度污染,细颗粒物(PM2.5),76,86,0.7,40,103,69,14
164,2018-02-09 15:00:00,上海,青浦淀山湖,103,轻度污染,细颗粒物(PM2.5),77,86,0.8,36,103,76,14
165,2018-02-09 16:00:00,上海,青浦淀山湖,108,轻度污染,细颗粒物(PM2.5),81,86,0.8,41,90,83,14
166,2018-02-09 17:00:00,上海,青浦淀山湖,113,轻度污染,细颗粒物(PM2.5),85,86,0.8,54,64,86,12
167,2018-02-09 18:00:00,上海,青浦淀山湖,114,轻度污染,细颗粒物(PM2.5),86,86,0.9,88,24,80,12
168,2018-02-09 19:00:00,上海,青浦淀山湖,135,轻度污染,细颗粒物(PM2.5),103,86,1.0,92,7,68,12
169,2018-02-09 20:00:00,上海,青浦淀山湖,138,轻度污染,细颗粒物(PM2.5),105,86,1.0,83,7,57,11
170,2018-02-09 21:00:00,上海,青浦淀山湖,143,轻度污染,细颗粒物(PM2.5),109,86,1.0,74,8,51,10
171,2018-02-09 22:00:00,上海,青浦淀山湖,145,轻度污染,细颗粒物(PM2.5),111,86,1.0,67,11,39,10
172,2018-02-09 23:00:00,上海,青浦淀山湖,143,轻度污染,细颗粒物(PM2.5),109,86,1.0,64,9,28,10
173,2018-02-10 00:00:00,上海,青浦淀山湖,145,轻度污染,细颗粒物(PM2.5),111,86,1.0,66,7,17,10
174,2018-02-10 01:00:00,上海,青浦淀山湖,144,轻度污染,细颗粒物(PM2.5),110,86,1.0,59,15,15,9
175,2018-02-10 02:00:00,上海,青浦淀山湖,147,轻度污染,细颗粒物(PM2.5),112,86,1.0,55,11,13,9
176,2018-02-10 03:00:00,上海,青浦淀山湖,150,轻度污染,细颗粒物(PM2.5),115,86,1.0,64,6,11,9
177,2018-02-10 04:00:00,上海,青浦淀山湖,149,轻度污染,细颗粒物(PM2.5),114,86,1.0,68,4,9,10
178,2018-02-10 05:00:00,上海,青浦淀山湖,142,轻度污染,细颗粒物(PM2.5),108,86,1.1,67,4,8,10
179,2018-02-10 06:00:00,上海,青浦淀山湖,153,中度污染,细颗粒物(PM2.5),117,86,1.5,79,6,8,13
180,2018-02-10 08:00:00,上海,青浦淀山湖,203,重度污染,细颗粒物(PM2.5),153,86,1.0,37,53,14,14
181,2018-02-10 09:00:00,上海,青浦淀山湖,114,轻度污染,细颗粒物(PM2.5),86,86,0.7,21,78,22,10
182,2018-02-10 10:00:00,上海,青浦淀山湖,84,良,细颗粒物(PM2.5),62,86,0.7,23,84,31,11
183,2018-02-10 11:00:00,上海,青浦淀山湖,87,良,细颗粒物(PM2.5),64,86,0.8,22,96,42,13
184,2018-02-10 12:00:00,上海,青浦淀山湖,107,轻度污染,细颗粒物(PM2.5),80,86,1.0,27,87,53,15
185,2018-02-10 13:00:00,上海,青浦淀山湖,134,轻度污染,细颗粒物(PM2.5),102,121,1.0,23,81,62,13
186,2018-02-10 14:00:00,上海,青浦淀山湖,115,轻度污染,细颗粒物(PM2.5),87,138,0.9,23,81,72,12
187,2018-02-10 15:00:00,上海,青浦淀山湖,83,良,颗粒物(PM10),60,116,0.7,23,81,80,11
188,2018-02-10 16:00:00,上海,青浦淀山湖,80,良,颗粒物(PM10),46,109,0.6,20,80,84,10
189,2018-02-10 17:00:00,上海,青浦淀山湖,79,良,颗粒物(PM10),32,107,0.5,17,81,84,9
190,2018-02-10 18:00:00,上海,青浦淀山湖,76,良,颗粒物(PM10),26,102,0.5,19,76,83,9
191,2018-02-10 19:00:00,上海,青浦淀山湖,71,良,颗粒物(PM10),27,91,0.5,20,72,80,9
192,2018-02-10 20:00:00,上海,青浦淀山湖,68,良,颗粒物(PM10),25,85,0.5,23,67,77,9
193,2018-02-10 21:00:00,上海,青浦淀山湖,66,良,颗粒物(PM10),27,81,0.5,24,60,75,9
194,2018-02-10 22:00:00,上海,青浦淀山湖,65,良,颗粒物(PM10),29,79,0.6,28,55,72,9
195,2018-02-10 23:00:00,上海,青浦淀山湖,64,良,颗粒物(PM10),30,78,0.6,26,58,69,10
196,2018-02-11 00:00:00,上海,青浦淀山湖,62,良,颗粒物(PM10),27,74,0.6,26,60,66,10
197,2018-02-11 01:00:00,上海,青浦淀山湖,63,良,颗粒物(PM10),24,76,0.6,28,53,53,10
198,2018-02-11 02:00:00,上海,青浦淀山湖,63,良,颗粒物(PM10),29,75,0.6,26,55,54,10
199,2018-02-11 03:00:00,上海,青浦淀山湖,61,良,颗粒物(PM10),29,72,0.6,22,58,55,10
200,2018-02-11 04:00:00,上海,青浦淀山湖,60,良,颗粒物(PM10),26,69,0.6,22,57,56,10
201,2018-02-11 05:00:00,上海,青浦淀山湖,59,良,颗粒物(PM10),27,67,0.6,30,45,54,10
202,2018-02-11 06:00:00,上海,青浦淀山湖,58,良,颗粒物(PM10),23,66,0.6,57,13,47,10
